index,title,abstract
6560,Infection and Vaccine-Induced Neutralizing-Antibody Responses to the SARS-CoV-2 B.1.617 Variants.,
6561,A reasoned approach towards administering COVID-19 vaccines to pregnant women.,"There are over 50 SARS-CoV-2 candidate vaccines undergoing Phase II and III clinical trials. Several vaccines have been approved by regulatory authorities and rolled out for use in different countries. Due to concerns of potential teratogenicity or adverse effect on maternal physiology, pregnancy has been a specific exclusion criterion for most vaccine trials with only two trials not excluding pregnant women. Thus, other than limited animal studies, gradually emerging development and reproductive toxicity data, and observational data from vaccine registries, there is a paucity of reliable information to guide recommendations for the safe vaccination of pregnant women. Pregnancy is a risk factor for severe COVID-19, especially in women with comorbidities, resulting in increased rates of preterm birth and maternal morbidity. We discuss the major SARS-CoV-2 vaccines, their mechanisms of action, efficacy, safety profile and possible benefits to the maternal-fetal dyad to create a rational approach towards maternal vaccination while anticipating and mitigating vaccine-related complications. Pregnant women with high exposure risks or co-morbidities predisposing to severe COVID-19 infection should be prioritised for vaccination. Those with risk factors for adverse effects should be counselled accordingly. It is essential to support patient autonomy by shared decision-making involving a risk-benefit discussion with the pregnant woman."
6562,Up Is Down - Pharmaceutical Industry Caution vs. Federal Acceleration of Covid-19 Vaccine Approval.,
6563,"Clinical features, isolation, and complete genome sequence of severe acute respiratory syndrome coronavirus 2 from the first two patients in Vietnam.","In January 2020, we identified two severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2)-infected patients in a familial cluster with one person coming from Wuhan, China. The complete genome sequences of two SARS-CoV-2 strains isolated from these patients were identical and 99.98% similar to strains isolated in Wuhan. This is genetically suggestive of human-to-human transmission of SARS-CoV-2 and indicates Wuhan as the most plausible origin of the early outbreak in Vietnam. The younger patient had a mild upper respiratory illness and a brief viral shedding, whereas the elderly with multi-morbidity had pneumonia, prolonged viral shedding, and residual lung damage. The evidence of nonsynonymous substitutions in the ORF1ab region of the viral sequence warrants further studies."
6564,Genotype and phenotype of COVID-19: Their roles in pathogenesis.,"COVID-19 is a novel coronavirus with an outbreak of unusual viral pneumonia in Wuhan, China, and then pandemic. Based on its phylogenetic relationships and genomic structures the COVID-19 belongs to genera Betacoronavirus. Human Betacoronaviruses (SARS-CoV-2, SARS-CoV, and MERS-CoV) have many similarities, but also have differences in their genomic and phenotypic structure that can influence their pathogenesis. COVID-19 is containing single-stranded (positive-sense) RNA associated with a nucleoprotein within a capsid comprised of matrix protein. A typical CoV contains at least six ORFs in its genome. All the structural and accessory proteins are translated from the sgRNAs of CoVs. Four main structural proteins are encoded by ORFs 10, 11 on the one-third of the genome near the 3'-terminus. The genetic and phenotypic structure of COVID-19 in pathogenesis is important. This article highlights the most important of these features compared to other Betacoronaviruses."
6565,Ethical issues in managing the COVID-19 pandemic.,"The COVID-19 pandemic has had an immense and worldwide impact. In light of future pandemics or subsequent waves of COVID-19 it is crucial to focus on the ethical issues that were and still are raised in this COVID-19 crisis. In this paper, we look at issues that are raised in the testing and tracing of patients with COVID-19. We do this by highlighting and expanding on an approach suggested by Fineberg that could serve as a public health approach. In this way, we highlight several ethical issues. As regards testing, questions are raised such as whether it is ethical to use less reliable tests in order to increase testing capacity or minimize harm for patients. Another issue is how wide testing should be and whether selective testing is in accordance with principles of social justice. Patients who have recovered from COVID-19 might have some degree of immunity but attributing certain 'immunopriviliges' raises ethical questions. The use of various tracing methodologies (mobile apps or databases and trained tracers) raised evident questions of social justice and privacy. We argue why it is key to always uphold a test of proportionality where a fair balance must be sought."
6566,Mental Health and Psychosocial Characteristics Associated With COVID-19 Among U.S. Adults.,"Objective: This study examined psychosocial and mental health characteristics associated with COVID-19 infection. Methods: An online survey that asked about COVID-19 status, social support, and mental health was used to recruit a national sample of 6,607 low- and middle-income adults; 354 reported a positive COVID-19 test, 1,819 reported a negative test, and 4,434 reported not being tested in May or June 2020. Results: Psychiatric history and current social support and mental health were not statistically significantly associated with testing positive for COVID-19 after analyses controlled for other characteristics. In order of magnitude, having any friends or family who had COVID-19, being a veteran, having a greater number of close friends or relatives, having any history of homelessness, having an advanced degree, or being a student was significantly associated with testing positive for COVID-19. Conclusions: Clinical risk for COVID-19 infection and the medical needs of veterans and of unstably housed populations should be considered."
6567,Epidemiological and clinical characteristics of a familial cluster of COVID-19.,"We report a family cluster of severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) infection involving five patients in a family cluster in Dazhou, China, including the epidemiological, clinical, laboratory and radiological findings. Three-generation transmission was observed. Through epidemiological investigation, we observed asymptomatic transmission to a cohabiting family member, as well as person-to-person transmission of SARS-CoV-2 outside Wuhan city. The asymptomatic transmission demonstrated here provides evidence that there could be a greater risk of Coronavirus Disease 2019 (COVID-19) spread. This cluster also demonstrated that COVID-19 is transmissible during the incubation period of an asymptomatic person. Early isolation and treatment, stressing prevention of cluster outbreaks, could help prevent further spread of the epidemic."
6568,Asymptomatic carriage rates and case fatality of SARS-CoV-2 infection in residents and staff in Irish nursing homes.,"Background: SARS-CoV-2 has disproportionately affected nursing homes (NH). In Ireland, the first NH case COVID-19 occurred on 16 March 2020. A national point-prevalence testing programme of all NH residents and staff took place (18 April 2020 to 5 May 2020). Aims: to examine characteristics of NHs across three Irish Community Health Organisations, proportions with COVID-19 outbreaks, staff and resident infection rates symptom profile and resident case fatality. Methods: in total, 45 NHs surveyed, requesting details on occupancy, size, COVID-19 outbreak, outbreak timing, total symptomatic/asymptomatic cases and outcomes for residents from 29 February 2020 to 22 May 2020. Results: surveys were returned from 62.2% (28/45) of NHs (2,043 residents, 2,303 beds). Three-quarters (21/28) had COVID-19 outbreaks (1,741 residents, 1,972 beds). Median time from first COVID-19 case in Ireland to first case in these NHs was 27.0 days. Resident incidence was 43.9% (764/1,741)-40.8% (710/1,741) laboratory confirmed, with 27.2% (193/710) asymptomatic and 3.1% (54/1,741) clinically suspected. Resident case fatality was 27.6% (211/764) for combined laboratory-confirmed/clinically suspected COVID-19. Similar proportions of residents in NHs with 'early-stage' (<28 days) versus 'later-stage' outbreaks developed COVID-19. Lower proportions of residents in 'early' outbreak NHs had recovered compared with those with 'late' outbreaks (37.4 versus 61.7%; χ2 = 56.9, P < 0.001). Of 395 NH staff across 12 sites with confirmed COVID-19, 24.7% (99/398) were asymptomatic. There was a significant correlation between the proportion of staff with symptomatic COVID-19 and resident numbers with confirmed/suspected COVID-19 (Spearman's rho = 0.81, P < 0.001). Conclusion: this study demonstrates the significant impact of COVID-19 on the NH sector. Systematic point-prevalence testing is necessary to reduce risk of transmission from asymptomatic carriers and manage outbreaks in this setting."
6569,The effect of unobserved preferences and race on vaccination hesitancy for COVID-19 vaccines: implications for health disparities.,"BACKGROUND: Reducing the extra burden COVID-19 has on people already facing disparities is among the main national priorities for the COVID-19 vaccine rollout. Early reports from states releasing vaccination data by race show that White residents are being vaccinated at significantly higher rates than Black residents. Public health efforts are being targeted to address vaccine hesitancy among Black and other minority populations. However, health care interventions intended to reduce health disparities that do not reflect the underlying values of individuals in underrepresented populations are unlikely to be successful. OBJECTIVE: To identify key factors underlying the disparities in COVID-19 vaccination. METHODS: Primary data were collected from an online survey of a representative sample of the populations of the 4 largest US states (New York, California, Texas, and Florida) between August 10 and September 3, 2020. Using latent class analysis, we built a model identifying key factors underlying the disparities in COVID-19 vaccination. RESULTS: We found that individuals who identify as Black had lower rates of vaccine hesitancy than those who identify as White. This was true overall, by latent class and within latent class. This suggests that, contrary to what is currently being reported, Black individuals are not universally more vaccine hesitant. Combining the respondents who would not consider a vaccine (17%) with those who would consider one but ultimately choose not to vaccinate (11%), our findings indicate that more than 1 in 4 (28%) persons will not be willing to vaccinate. The no-vaccine rate is highest in White individuals and lowest in Black individuals. CONCLUSIONS: Results suggest that other factors, potentially institutional, are driving the vaccination rates for these groups. Our model results help point the way to more effective differentiated policies. DISCLOSURES: No funding was received for this study. The authors have nothing to disclose."
