index,title,abstract
5450,Evolution of antibody responses up to 13 months after SARS-CoV-2 infection and risk of reinfection.,"Background: Assessment of the kinetics of SARS-CoV-2 antibodies is essential in predicting risk of reinfection and durability of vaccine protection. Methods: This is a prospective, monocentric, longitudinal, cohort clinical study. Healthcare workers (HCW) from Strasbourg University Hospital were enrolled between April 6th and May 7th, 2020 and followed up to 422 days. Serial serum samples were tested for antibodies against the Receptor Binding Domain (RBD) of the spike protein and nucleocapsid protein (N) to characterize the kinetics of SARS-CoV-2 antibodies and the incidence of reinfection. Live-neutralization assays were performed for a subset of samples before and after vaccination to analyze sensitivity to SARS-CoV-2 variants. Findings: A total of 4290 samples from 393 convalescent COVID-19 and 916 COVID-19 negative individuals were analyzed. In convalescent individuals, SARS-CoV-2 antibodies followed a triphasic kinetic model with half-lives at month (M) 11-13 of 283 days (95% CI 231-349) for anti-N and 725 days (95% CI 623-921) for anti-RBD IgG, which stabilized at a median of 1.54 log BAU/mL (95% CI 1.42-1.67). The incidence of SARS-CoV-2 infections was 12.22 and 0.40 per 100 person-years in COVID-19-negative and COVID-19-positive HCW, respectively, indicating a relative reduction in the incidence of SARS-CoV-2 reinfection of 96.7%. Live-virus neutralization assay revealed that after one year, variants D614G and B.1.1.7, but less so B.1.351, were sensitive to anti-RBD antibodies at 1.4 log BAU/mL, while IgG ≥ 2.0 log BAU/mL strongly neutralized all three variants. These latter anti-RBD IgG titers were reached by all vaccinated HCW regardless of pre-vaccination IgG levels and type of vaccine. Interpretation: Our study demonstrates a long-term persistence of anti-RBD antibodies that may reduce risk of reinfection. By significantly increasing cross-neutralizing antibody titers, a single-dose vaccination strengthens protection against variants. FUN1DING: None."
5451,Routine asymptomatic testing strategies for airline travel during the COVID-19 pandemic: a simulation study.,"Background: Routine viral testing strategies for SARS-CoV-2 infection might facilitate safe airline travel during the COVID-19 pandemic and mitigate global spread of the virus. However, the effectiveness of these test-and-travel strategies to reduce passenger risk of SARS-CoV-2 infection and population-level transmission remains unknown. Methods: In this simulation study, we developed a microsimulation of SARS-CoV-2 transmission in a cohort of 100 000 US domestic airline travellers using publicly available data on COVID-19 clinical cases and published natural history parameters to assign individuals one of five health states of susceptible to infection, latent period, early infection, late infection, or recovered. We estimated a per-day risk of infection with SARS-CoV-2 corresponding to a daily incidence of 150 infections per 100 000 people. We assessed five testing strategies: (1) anterior nasal PCR test within 3 days of departure, (2) PCR within 3 days of departure and 5 days after arrival, (3) rapid antigen test on the day of travel (assuming 90% of the sensitivity of PCR during active infection), (4) rapid antigen test on the day of travel and PCR test 5 days after arrival, and (5) PCR test 5 days after arrival. Strategies 2 and 4 included a 5-day quarantine after arrival. The travel period was defined as 3 days before travel to 2 weeks after travel. Under each scenario, individuals who tested positive before travel were not permitted to travel. The primary study outcome was cumulative number of infectious days in the cohort over the travel period without isolation or quarantine (population-level transmission risk), and the key secondary outcome was the number of infectious people detected on the day of travel (passenger risk of infection). Findings: We estimated that in a cohort of 100 000 airline travellers, in a scenario with no testing or screening, there would be 8357 (95% uncertainty interval 6144-12831) infectious days with 649 (505-950) actively infectious passengers on the day of travel. The pre-travel PCR test reduced the number of infectious days from 8357 to 5401 (3917-8677), a reduction of 36% (29-41) compared with the base case, and identified 569 (88% [76-92]) of 649 actively infectious travellers on the day of flight; the addition of post-travel quarantine and PCR reduced the number of infectious days to 2520 days (1849-4158), a reduction of 70% (64-75) compared with the base case. The rapid antigen test on the day of travel reduced the number of infectious days to 5674 (4126-9081), a reduction of 32% (26-38) compared with the base case, and identified 560 (86% [83-89]) actively infectious travellers; the addition of post-travel quarantine and PCR reduced the number of infectious days to 3124 (2356-495), a reduction of 63% (58-66) compared with the base case. The post-travel PCR alone reduced the number of infectious days to 4851 (3714-7679), a reduction of 42% (35-49) compared with the base case. Interpretation: Routine asymptomatic testing for SARS-CoV-2 before travel can be an effective strategy to reduce passenger risk of infection during travel, although abbreviated quarantine with post-travel testing is probably needed to reduce population-level transmission due to importation of infection when travelling from a high to low incidence setting. Funding: University of California, San Francisco."
5452,Two prolonged viremic SARS-CoV-2 infections with conserved viral genome for two months.,"We document two cases of viremic and prolonged active infection with the severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) where the viral genome was conserved for two months, but infection was with little or no symptoms. The first infection persisted for 80 days and the second for 62 days. Clearance of infection occurred 40 and 41 days, respectively, after development of detectable antibodies. Both cases were identified incidentally in an investigation of reinfection in a cohort of 133,266 laboratory-confirmed infected persons."
5453,Other excipients than PEG might cause serious hypersensitivity reactions in COVID-19 vaccines.,
5454,Unfolding the Determinants of COVID-19 Vaccine Acceptance in China.,"Background: China is at the forefront of global efforts to develop COVID-19 vaccines and has five fast-tracked candidates at the final-stage, large-scale human clinical trials testing phase. Vaccine-promoting policymaking for public engagement is a prerequisite for social mobilization. However, making an informed and judicious choice is a dilemma for the Chinese government in the vaccine promotion context. Objective: In this study, public opinions in China were analyzed via dialogues on Chinese social media, based on which Chinese netizens' views on COVID-19 vaccines and vaccination were investigated. We also aimed to develop strategies for promoting vaccination programs in China based on an in-depth understanding of the challenges in risk communication and social mobilization. Methods: We proposed a novel behavioral dynamics model, SRS/I (susceptible-reading-susceptible/immune), to analyze opinion transmission paradigms on Chinese social media. Coupled with a meta-analysis and natural language processing techniques, the emotion polarity of individual opinions was examined in their given context. Results: We collected more than 1.75 million Weibo messages about COVID-19 vaccines from January to October 2020. According to the public opinion reproduction ratio (R0), the dynamic propagation of those messages can be classified into three periods: the ferment period (R01=1.1360), the revolution period (R02=2.8278), and the transmission period (R03=3.0729). Topics on COVID-19 vaccine acceptance in China include price and side effects. From September to October, Weibo users claimed that the vaccine was overpriced, making up 18.3% (n=899) of messages; 38.1% (n=81,909) of relevant topics on Weibo received likes. On the contrary, the number of messages that considered the vaccine to be reasonably priced was twice as high but received fewer likes, accounting for 25.0% (n=53,693). In addition, we obtained 441 (47.7%) positive and 295 (31.9%) negative Weibo messages about side effects. Interestingly, inactivated vaccines instigated more heated discussions than any other vaccine type. The discussions, forwards, comments, and likes associated with topics related to inactivated vaccines accounted for 53% (n=588), 42% (n=3072), 56% (n=3671), and 49% (n=17,940), respectively, of the total activity associated with the five types of vaccines in China. Conclusions: Most Chinese netizens believe that the vaccine is less expensive than previously thought, while some claim they cannot afford it for their entire family. The findings demonstrate that Chinese individuals are inclined to be positive about side effects over time and are proud of China's involvement with vaccine development. Nevertheless, they have a collective misunderstanding about inactivated vaccines, insisting that inactivated vaccines are safer than other vaccines. Reflecting on netizens' collective responses, the unfolding determinants of COVID-19 vaccine acceptance provide illuminating benchmarks for vaccine-promoting policies."
5455,"Black and Latinx Community Perspectives on COVID-19 Mitigation Behaviors, Testing, and Vaccines.","Importance: Black and Latinx communities have been disproportionately affected by the COVID-19 pandemic, yet little work has sought to understand their perspectives. Objective: To explore the experiences of Black and Latinx communities during the pandemic to better understand their perspectives on COVID-19 mitigation behaviors (eg, mask wearing), testing, and vaccines. Design, setting, and participants: In this community-engaged qualitative study conducted with 18 community-based organizations and 4 health care organizations between November 19, 2020, and February 5, 2021, in New Jersey counties severely affected by the pandemic, group and individual interviews were used to purposively sample 111 Black and Latinx individuals. A total of 13 group interviews were organized by race/ethnicity and language: 4 English-speaking groups with Black participants (n = 34), 3 Spanish-speaking groups with Latinx participants (n = 24), and 4 English-speaking groups with Black and Latinx participants (n = 36). To understand the views of health care workers from these communities, 2 additional groups (n = 9) were convened and supplemented with individual interviews. Main outcomes and measures: Description of Black and Latinx participants' experiences during the COVID-19 pandemic and their perspectives on mitigation behaviors, testing, and vaccines. Results: The study included 111 participants (87 women [78.4%]; median age, 43 years [range, 18-93 years]). Participants described the devastating effects of the pandemic on themselves, loved ones, and their community. Their experiences were marked by fear, illness, loss, and separation. These experiences motivated intense information seeking, mitigation behaviors, and testing. Nevertheless, vaccine skepticism was high across all groups. Participants did not trust the vaccine development process and wanted clearer information. Black participants expressed that they did not want to be subjects of experiments. Conclusions and relevance: The remaining unknowns about new vaccines need to be acknowledged and described for Black and Latinx communities to make informed decisions. Ultimately, scientists and public officials need to work transparently to address unanswered questions and work collaboratively with trusted community leaders and health professionals to foster partnered approaches, rather than focusing on marketing campaigns, to eliminate vaccine skepticism."
5456,The Crucial Role of Occupational Health Surveillance for Health-care Workers During the COVID-19 Pandemic.,
5457,Dynamic changes in anti-SARS-CoV-2 antibodies during SARS-CoV-2 infection and recovery from COVID-19.,"Deciphering the dynamic changes in antibodies against SARS-CoV-2 is essential for understanding the immune response in COVID-19 patients. Here we analyze the laboratory findings of 1,850 patients to describe the dynamic changes of the total antibody, spike protein (S)-, receptor-binding domain (RBD)-, and nucleoprotein (N)-specific immunoglobulin M (IgM) and G (IgG) levels during SARS-CoV-2 infection and recovery. The generation of S-, RBD-, and N-specific IgG occurs one week later in patients with severe/critical COVID-19 compared to patients with mild/moderate disease, while S- and RBD-specific IgG levels are 1.5-fold higher in severe/critical patients during hospitalization. The RBD-specific IgG levels are 4-fold higher in older patients than in younger patients during hospitalization. In addition, the S- and RBD-specific IgG levels are 2-fold higher in the recovered patients who are SARS-CoV-2 RNA negative than those who are RNA positive. Lower S-, RBD-, and N-specific IgG levels are associated with a lower lymphocyte percentage, higher neutrophil percentage, and a longer duration of viral shedding. Patients with low antibody levels on discharge might thereby have a high chance of being tested positive for SARS-CoV-2 RNA after recovery. Our study provides important information for COVID-19 diagnosis, treatment, and vaccine development."
5458,COVID-19 vaccine design: the Janus face of immune enhancement.,Previous work on severe acute respiratory syndrome coronavirus (SARS-CoV) vaccines identified cellular immunopathology and antibody-dependent enhancement as potential safety issues. We discuss the implications of these findings for COVID-19 vaccine development and our approach to optimizing for safety and efficacy.
5459,B Cell Response to Vaccination.,"As one of the most important weapons against infectious diseases, vaccines have saved countless lives since their first use in the late eighteenth century. Antibodies produced by effector B cells upon vaccination play a critical role in mediating protection. The past several decades of research have led to a revolution in our understanding of B cell response to vaccination. Vaccines against SARS-CoV-2 coronavirus were developed at an unprecedented speed to power our global fight against COVID-19 pandemic. Nevertheless, we still face many challenges in the development of vaccines against many other deadly viruses, such as human immunodeficiency virus (HIV) and influenza virus. In this review, we summarize the latest findings on B cell response to vaccination and pathogen infection. We also discuss the current challenges in the field and the potential strategies targeting B cell response to improve vaccine efficacy.Key abbreviations box: BCR: B cell receptor; bNAb: broadly neutralizing antibody; DC: dendritic cells; DZ: dark zone; EF response: extrafollicular response; FDC: follicular dendritic cell; GC: germinal center; HIV: human immunodeficiency virus; IC: immune complex; LLPC: long-lived plasma cell; LZ: light zone; MBC: memory B cell; SLPB: short-lived plasmablast; TFH: T follicular helper cells; TLR: Toll-like receptor."
